Blocks,Block,Current,Height,,,,,,,,
8348,3,7633,13142,,,,,,,,
8349,4,7638,13143,,,,,,,,
8350,0,7642,13144,,,,,,,,
8351,1,7646,13147,,,,,,,,
8352,2,7651,13149,,,,,,,,
8353,3,7657,13151,,,,,,,,
8354,4,7665,13151,,,,,,,,
8355,0,7671,13151,,,,,,,,
8356,1,7675,13154,,,,,,,,
8357,2,7680,13156,,,,,,,,
8358,3,7684,13160,,,,,,,,
8359,4,7694,13160,,,,,,,,
8360,0,7702,13160,,,,,,,,
8361,1,7709,13160,,,,,,,,
8362,2,7713,13163,,,,,,,,
8363,3,7717,13167,,,,,,,,
8364,4,7728,13167,,,,,,,,
8365,0,7732,13168,,,,,,,,
8366,1,7736,13171,,,,,,,,
8367,2,7740,13174,,,,,,,,
8368,3,7746,13176,,,,,,,,
8369,4,7750,13178,,,,,,,,
8370,0,7754,13179,,,,,,,,
8371,1,7758,13182,,,,,,,,
8372,2,7762,13185,,,,,,,,
8373,3,7766,13189,,,,,,,,
8374,4,7791,13189,,,,,,,,
8375,0,7795,13190,,,,,,,,
8376,1,7799,13193,,,,,,,,
8377,2,7804,13195,,,,,,,,
8378,3,7810,13197,,,,,,,,
8379,4,7818,13197,,,,,,,,
8380,0,7822,13198,,,,,,,,
8381,1,7827,13200,,,,,,,,
8382,2,7832,13202,,,,,,,,
8383,3,7840,13202,,,,,,,,
8384,4,7844,13204,,,,,,,,
8385,0,7850,13204,,,,,,,,
8386,1,7855,13206,,,,,,,,
8387,2,7859,13209,,,,,,,,
8388,3,7877,13209,,,,,,,,
8389,4,7883,13209,,,,,,,,
8390,0,7887,13210,,,,,,,,
8391,1,7891,13213,,,,,,,,
8392,2,7896,13215,,,,,,,,
8393,3,7902,13217,,,,,,,,
8394,4,7906,13219,,,,,,,,
8395,0,7910,13220,,,,,,,,
8396,1,7914,13223,,,,,,,,
8397,2,7918,13226,,,,,,,,
8398,3,7935,13226,,,,,,,,
8399,4,7939,13228,,,,,,,,
8400,0,7947,13228,,,,,,,,
8401,1,7952,13230,,,,,,,,
8402,2,7956,13233,,,,,,,,
8403,3,7968,13233,,,,,,,,
8404,4,7974,13233,,,,,,,,
8405,0,7978,13234,,,,,,,,
8406,1,7982,13237,,,,,,,,
8407,2,7986,13240,,,,,,,,
8408,3,7996,13240,,,,,,,,
8409,4,8002,13240,,,,,,,,
8410,0,8006,13241,,,,,,,,
8411,1,8010,13244,,,,,,,,
8412,2,8014,13247,,,,,,,,
8413,3,8020,13249,,,,,,,,
8414,4,8033,13249,,,,,,,,
8415,0,8037,13250,,,,,,,,
8416,1,8042,13252,,,,,,,,
8417,2,8048,13253,,,,,,,,
8418,3,8054,13255,,,,,,,,
8419,4,8061,13255,,,,,,,,
8420,0,8065,13256,,,,,,,,
8421,1,8069,13259,,,,,,,,
8422,2,8073,13262,,,,,,,,
8423,3,8079,13264,,,,,,,,
8424,4,8083,13266,,,,,,,,
8425,0,8087,13267,,,,,,,,
8426,1,8091,13270,,,,,,,,
8427,2,8095,13273,,,,,,,,
8428,3,8101,13275,,,,,,,,
8429,4,8105,13277,,,,,,,,
8430,0,8109,13278,,,,,,,,
8431,1,8114,13280,,,,,,,,
8432,2,8120,13281,,,,,,,,
8433,3,8126,13283,,,,,,,,
8434,4,8134,13283,,,,,,,,
8435,0,8138,13284,,,,,,,,
8436,1,8143,13286,,,,,,,,
8437,2,8148,13288,,,,,,,,
8438,3,8152,13292,,,,,,,,
8439,4,8156,13294,,,,,,,,
8440,0,8160,13295,,,,,,,,
8441,1,8164,13298,,,,,,,,
8442,2,8169,13300,,,,,,,,
8443,3,8175,13302,,,,,,,,
8444,4,8183,13302,,,,,,,,
8445,0,8187,13303,,,,,,,,
8446,1,8191,13306,,,,,,,,
8447,2,8195,13309,,,,,,,,
8448,3,8201,13311,,,,,,,,
8449,4,8207,13311,,,,,,,,
8450,0,8211,13312,,,,,,,,
8451,1,8215,13315,,,,,,,,
8452,2,8219,13318,,,,,,,,
8453,3,8225,13320,,,,,,,,
8454,4,8231,13320,,,,,,,,
8455,0,8235,13321,,,,,,,,
8456,1,8239,13324,,,,,,,,
8457,2,8246,13324,,,,,,,,
8458,3,8251,13327,,,,,,,,
8459,4,8255,13329,,,,,,,,
8460,0,8264,13329,,,,,,,,
8461,1,8272,13329,,,,,,,,
8462,2,8277,13331,,,,,,,,
8463,3,8283,13333,,,,,,,,
8464,4,8287,13335,,,,,,,,
8465,0,8291,13336,,,,,,,,
8466,1,8296,13338,,,,,,,,
8467,2,8301,13340,,,,,,,,
8468,3,8307,13342,,,,,,,,
8469,4,8313,13342,,,,,,,,
8470,0,8317,13343,,,,,,,,
8471,1,8322,13345,,,,,,,,
8472,2,8326,13348,,,,,,,,
8473,3,8330,13352,,,,,,,,
8474,4,8343,13352,,,,,,,,
8475,0,8347,13353,,,,,,,,
8476,1,8351,13356,,,,,,,,
8477,2,8358,13356,,,,,,,,
8478,3,8362,13360,,,,,,,,
8479,4,8370,13360,,,,,,,,
8480,0,8376,13360,,,,,,,,
8481,1,8381,13362,,,,,,,,
8482,2,8385,13365,,,,,,,,
8483,3,8395,13365,,,,,,,,
8484,4,8401,13365,,,,,,,,
8485,0,8405,13366,,,,,,,,
8486,1,8410,13368,,,,,,,,
8487,2,8415,13370,,,,,,,,
8488,3,8421,13372,,,,,,,,
8489,4,8430,13372,,,,,,,,
8490,0,8434,13373,,,,,,,,
8491,1,8438,13376,,,,,,,,
8492,2,8442,13379,,,,,,,,
8493,3,8456,13379,,,,,,,,
8494,4,8466,13379,,,,,,,,
8495,0,8470,13380,,,,,,,,
8496,1,8474,13383,,,,,,,,
8497,2,8478,13386,,,,,,,,
8498,3,8488,13386,,,,,,,,
8499,4,8496,13386,,,,,,,,
8500,0,8500,13387,,,,,,,,
8501,1,8504,13390,,,,,,,,
8502,2,8508,13393,,,,,,,,
8503,3,8530,13393,,,,,,,,
8504,4,8536,13393,,,,,,,,
8505,0,8540,13394,,,,,,,,
8506,1,8545,13396,,,,,,,,
8507,2,8550,13398,,,,,,,,
8508,3,8556,13400,,,,,,,,
8509,4,8564,13400,,,,,,,,
8510,0,8568,13401,,,,,,,,
8511,1,8572,13404,,,,,,,,
8512,2,8577,13406,,,,,,,,
8513,3,8581,13410,,,,,,,,
8514,4,8585,13412,,,,,,,,
8515,0,8589,13413,,,,,,,,
8516,1,8593,13416,,,,,,,,
8517,2,8597,13419,,,,,,,,
8518,3,8603,13421,,,,,,,,
8519,4,8607,13423,,,,,,,,
8520,0,8611,13424,,,,,,,,
8521,1,8615,13427,,,,,,,,
8522,2,8620,13429,,,,,,,,
8523,3,8640,13429,,,,,,,,
8524,4,8646,13429,,,,,,,,
8525,0,8650,13430,,,,,,,,
8526,1,8654,13433,,,,,,,,
8527,2,8661,13433,,,,,,,,
8528,3,8665,13437,,,,,,,,
8529,4,8675,13437,,,,,,,,
8530,0,8683,13437,,,,,,,,
8531,1,8688,13439,,,,,,,,
8532,2,8693,13441,,,,,,,,
8533,3,8699,13443,,,,,,,,
8534,4,8708,13443,,,,,,,,
8535,0,8712,13444,,,,,,,,
8536,1,8716,13447,,,,,,,,
8537,2,8720,13450,,,,,,,,
8538,3,8726,13452,,,,,,,,
8539,4,8734,13452,,,,,,,,
8540,0,8738,13453,,,,,,,,
8541,1,8742,13456,,,,,,,,
8542,2,8746,13459,,,,,,,,
8543,3,8756,13459,,,,,,,,
8544,4,8762,13459,,,,,,,,
8545,0,8766,13460,,,,,,,,
8546,1,8771,13462,,,,,,,,
8547,2,8777,13463,,,,,,,,
8548,3,8783,13465,,,,,,,,
8549,4,8789,13465,,,,,,,,
8550,0,8793,13466,,,,,,,,
8551,1,8801,13466,,,,,,,,
8552,2,8805,13469,,,,,,,,
8553,3,8809,13473,,,,,,,,
8554,4,8819,13473,,,,,,,,
8555,0,8823,13474,,,,,,,,
8556,1,8827,13477,,,,,,,,
8557,2,8832,13479,,,,,,,,
8558,3,8836,13483,,,,,,,,
8559,4,8846,13483,,,,,,,,
8560,0,8856,13483,,,,,,,,
8561,1,8861,13485,,,,,,,,
8562,2,8865,13488,,,,,,,,
8563,3,8879,13488,,,,,,,,
8564,4,8893,13488,,,,,,,,
8565,0,8903,13488,,,,,,,,
8566,1,8908,13490,,,,,,,,
8567,2,8919,13490,,,,,,,,
8568,3,8929,13490,,,,,,,,
8569,4,8933,13492,,,,,,,,
8570,0,8937,13493,,,,,,,,
8571,1,8942,13495,,,,,,,,
8572,2,8946,13498,,,,,,,,
8573,3,8955,13498,,,,,,,,
8574,4,8961,13498,,,,,,,,
8575,0,8965,13499,,,,,,,,
8576,1,8969,13502,,,,,,,,
8577,2,8973,13505,,,,,,,,
8578,3,8977,13509,,,,,,,,
8579,4,8987,13509,,,,,,,,
8580,0,8991,13510,,,,,,,,
8581,1,8995,13513,,,,,,,,
8582,2,9002,13513,,,,,,,,
8583,3,9008,13515,,,,,,,,
8584,4,9012,13517,,,,,,,,
8585,0,9020,13517,,,,,,,,
8586,1,9024,13520,,,,,,,,
8587,2,9028,13523,,,,,,,,
8588,3,9041,13523,,,,,,,,
8589,4,9047,13523,,,,,,,,
8590,0,9055,13523,,,,,,,,
8591,1,9062,13523,,,,,,,,
8592,2,9066,13526,,,,,,,,
8593,3,9074,13526,,,,,,,,
8594,4,9080,13526,,,,,,,,
8595,0,9084,13527,,,,,,,,
8596,1,9088,13530,,,,,,,,
8597,2,9093,13532,,,,,,,,
8598,3,9099,13534,,,,,,,,
8599,4,9103,13536,,,,,,,,
8600,0,9107,13537,,,,,,,,
8601,1,9111,13540,,,,,,,,
8602,2,9116,13542,,,,,,,,
8603,3,9125,13542,,,,,,,,
8604,4,9130,13543,,,,,,,,
8605,0,9135,13543,,,,,,,,
8606,1,9139,13546,,,,,,,,
8607,2,9144,13548,,,,,,,,
8608,3,9151,13549,,,,,,,,
8609,4,9161,13549,,,,,,,,
8610,0,9166,13549,,,,,,,,
8611,1,9171,13551,,,,,,,,
8612,2,9177,13552,,,,,,,,
8613,3,9184,13553,,,,,,,,
8614,4,9189,13554,,,,,,,,
8615,0,9193,13555,,,,,,,,
8616,1,9198,13557,,,,,,,,
8617,2,9202,13560,,,,,,,,
8618,3,9211,13560,,,,,,,,
8619,4,9216,13561,,,,,,,,
8620,0,9220,13562,,,,,,,,
8621,1,9224,13565,,,,,,,,
8622,2,9228,13568,,,,,,,,
8623,3,9234,13570,,,,,,,,
8624,4,9246,13570,,,,,,,,
8625,0,9250,13571,,,,,,,,
8626,1,9255,13573,,,,,,,,
8627,2,9261,13574,,,,,,,,
8628,3,9267,13576,,,,,,,,
8629,4,9275,13576,,,,,,,,
8630,0,9279,13577,,,,,,,,
8631,1,9283,13580,,,,,,,,
8632,2,9288,13582,,,,,,,,
8633,3,9302,13582,,,,,,,,
8634,4,9308,13582,,,,,,,,
8635,0,9312,13583,,,,,,,,
8636,1,9316,13586,,,,,,,,
8637,2,9320,13589,,,,,,,,
8638,3,9324,13593,,,,,,,,
8639,4,9328,13595,,,,,,,,
8640,0,9332,13596,,,,,,,,
8641,1,9336,13599,,,,,,,,
8642,2,9340,13602,,,,,,,,
8643,3,9366,13602,,,,,,,,
8644,4,9370,13604,,,,,,,,
8645,0,9374,13605,,,,,,,,
8646,1,9379,13607,,,,,,,,
8647,2,9384,13609,,,,,,,,
8648,3,9390,13611,,,,,,,,
8649,4,9398,13611,,,,,,,,
8650,0,9402,13612,,,,,,,,
8651,1,9406,13615,,,,,,,,
8652,2,9411,13617,,,,,,,,
8653,3,9417,13619,,,,,,,,
8654,4,9421,13621,,,,,,,,
8655,0,9425,13622,,,,,,,,
8656,1,9429,13625,,,,,,,,
8657,2,9433,13628,,,,,,,,
8658,3,9439,13630,,,,,,,,
8659,4,9445,13630,,,,,,,,
8660,0,9449,13631,,,,,,,,
8661,1,9453,13634,,,,,,,,
8662,2,9458,13636,,,,,,,,
8663,3,9464,13638,,,,,,,,
8664,4,9472,13638,,,,,,,,
8665,0,9476,13639,,,,,,,,
8666,1,9481,13641,,,,,,,,
8667,2,9486,13643,,,,,,,,
8668,3,9490,13647,,,,,,,,
8669,4,9500,13647,,,,,,,,
8670,0,9504,13648,,,,,,,,
8671,1,9509,13650,,,,,,,,
8672,2,9515,13651,,,,,,,,
8673,3,9521,13653,,,,,,,,
8674,4,9525,13655,,,,,,,,
8675,0,9535,13655,,,,,,,,
8676,1,9544,13655,,,,,,,,
8677,2,9551,13655,,,,,,,,
8678,3,9555,13659,,,,,,,,
8679,4,9565,13659,,,,,,,,
8680,0,9573,13659,,,,,,,,
8681,1,9580,13659,,,,,,,,
8682,2,9585,13661,,,,,,,,
8683,3,9595,13661,,,,,,,,
8684,4,9599,13663,,,,,,,,
8685,0,9607,13663,,,,,,,,
8686,1,9612,13665,,,,,,,,
8687,2,9617,13667,,,,,,,,
8688,3,9621,13671,,,,,,,,
8689,4,9625,13673,,,,,,,,
8690,0,9629,13674,,,,,,,,
8691,1,9633,13677,,,,,,,,
8692,2,9637,13680,,,,,,,,
8693,3,9643,13682,,,,,,,,
8694,4,9655,13682,,,,,,,,
8695,0,9659,13683,,,,,,,,
8696,1,9663,13686,,,,,,,,
8697,2,9667,13689,,,,,,,,
8698,3,9684,13689,,,,,,,,
8699,4,9692,13689,,,,,,,,
8700,0,9698,13689,,,,,,,,
8701,1,9703,13691,,,,,,,,
8702,2,9709,13692,,,,,,,,
8703,3,9714,13695,,,,,,,,
8704,4,9723,13695,,,,,,,,
8705,0,9727,13696,,,,,,,,
8706,1,9731,13699,,,,,,,,
8707,2,9738,13699,,,,,,,,
8708,3,9743,13702,,,,,,,,
8709,4,9750,13702,,,,,,,,
8710,0,9755,13702,,,,,,,,
8711,1,9760,13704,,,,,,,,
8712,2,9765,13706,,,,,,,,
8713,3,9771,13708,,,,,,,,
8714,4,9775,13710,,,,,,,,
8715,0,9779,13711,,,,,,,,
8716,1,9789,13711,,,,,,,,
8717,2,9793,13714,,,,,,,,
8718,3,9799,13716,,,,,,,,
8719,4,9807,13716,,,,,,,,
8720,0,9811,13717,,,,,,,,
8721,1,9815,13720,,,,,,,,
8722,2,9822,13720,,,,,,,,
8723,3,9828,13722,,,,,,,,
8724,4,9832,13724,,,,,,,,
8725,0,9840,13724,,,,,,,,
8726,1,9847,13724,,,,,,,,
8727,2,9851,13727,,,,,,,,
8728,3,9858,13728,,,,,,,,
8729,4,9863,13729,,,,,,,,
8730,0,9867,13730,,,,,,,,
8731,1,9871,13733,,,,,,,,
8732,2,9875,13736,,,,,,,,
8733,3,9881,13738,,,,,,,,
8734,4,9893,13738,,,,,,,,
8735,0,9897,13739,,,,,,,,
8736,1,9902,13741,,,,,,,,
8737,2,9906,13744,,,,,,,,
8738,3,9915,13744,,,,,,,,
8739,4,9921,13744,,,,,,,,
8740,0,9925,13745,,,,,,,,
8741,1,9930,13747,,,,,,,,
8742,2,9935,13749,,,,,,,,
8743,3,9944,13749,,,,,,,,
8744,4,9948,13751,,,,,,,,
8745,0,9952,13752,,,,,,,,
8746,1,9956,13755,,,,,,,,
8747,2,9960,13758,,,,,,,,
8748,3,9966,13760,,,,,,,,
8749,4,9970,13762,,,,,,,,
8750,0,9974,13763,,,,,,,,
8751,1,9978,13766,,,,,,,,
8752,2,9983,13768,,,,,,,,
8753,3,9987,13772,,,,,,,,
8754,4,9991,13774,,,,,,,,
8755,0,9995,13775,,,,,,,,
8756,1,9999,13778,,,,,,,,
8757,2,10003,13781,,,,,,,,
8758,3,10009,13783,,,,,,,,
8759,4,10019,13783,,,,,,,,
8760,0,10025,13783,,,,,,,,
8761,1,10030,13785,,,,,,,,
8762,2,10034,13788,,,,,,,,
8763,3,10040,13790,,,,,,,,
8764,4,10051,13790,,,,,,,,
8765,0,10060,13790,,,,,,,,
8766,1,10068,13790,,,,,,,,
8767,2,10072,13793,,,,,,,,
8768,3,10076,13797,,,,,,,,
8769,4,10086,13797,,,,,,,,
8770,0,10090,13798,,,,,,,,
8771,1,3,13801,,,,,,,,
8772,2,7,13804,,,,,,,,
8773,3,13,13806,,,,,,,,
8774,4,25,13806,,,,,,,,
8775,0,29,13807,,,,,,,,
8776,1,33,13810,,,,,,,,
8777,2,38,13812,,,,,,,,
8778,3,56,13812,,,,,,,,
8779,4,62,13812,,,,,,,,
8780,0,66,13813,,,,,,,,
8781,1,70,13816,,,,,,,,
8782,2,74,13819,,,,,,,,
8783,3,85,13819,,,,,,,,
8784,4,93,13819,,,,,,,,
8785,0,97,13820,,,,,,,,
8786,1,102,13822,,,,,,,,
8787,2,108,13823,,,,,,,,
8788,3,114,13825,,,,,,,,
8789,4,118,13827,,,,,,,,
8790,0,122,13828,,,,,,,,
8791,1,132,13828,,,,,,,,
8792,2,139,13828,,,,,,,,
8793,3,143,13832,,,,,,,,
8794,4,147,13834,,,,,,,,
8795,0,151,13835,,,,,,,,
8796,1,155,13838,,,,,,,,
8797,2,159,13841,,,,,,,,
8798,3,163,13845,,,,,,,,
8799,4,173,13845,,,,,,,,
8800,0,177,13846,,,,,,,,
8801,1,182,13848,,,,,,,,
8802,2,188,13849,,,,,,,,
8803,3,194,13851,,,,,,,,
8804,4,198,13853,,,,,,,,
8805,0,202,13854,,,,,,,,
8806,1,206,13857,,,,,,,,
8807,2,210,13860,,,,,,,,
8808,3,214,13864,,,,,,,,
8809,4,224,13864,,,,,,,,
8810,0,228,13865,,,,,,,,
8811,1,232,13868,,,,,,,,
8812,2,236,13871,,,,,,,,
8813,3,240,13875,,,,,,,,
8814,4,254,13875,,,,,,,,
8815,0,258,13876,,,,,,,,
8816,1,262,13879,,,,,,,,
8817,2,267,13881,,,,,,,,
8818,3,271,13885,,,,,,,,
8819,4,281,13885,,,,,,,,
8820,0,289,13885,,,,,,,,
8821,1,296,13885,,,,,,,,
8822,2,300,13888,,,,,,,,
8823,3,310,13888,,,,,,,,
8824,4,314,13890,,,,,,,,
8825,0,318,13891,,,,,,,,
8826,1,322,13894,,,,,,,,
8827,2,326,13897,,,,,,,,
8828,3,341,13897,,,,,,,,
8829,4,347,13897,,,,,,,,
8830,0,351,13898,,,,,,,,
8831,1,355,13901,,,,,,,,
8832,2,360,13903,,,,,,,,
8833,3,364,13907,,,,,,,,
8834,4,375,13907,,,,,,,,
8835,0,379,13908,,,,,,,,
8836,1,383,13911,,,,,,,,
8837,2,387,13914,,,,,,,,
8838,3,391,13918,,,,,,,,
8839,4,401,13918,,,,,,,,
8840,0,405,13919,,,,,,,,
8841,1,409,13922,,,,,,,,
8842,2,413,13925,,,,,,,,
8843,3,434,13925,,,,,,,,
8844,4,440,13925,,,,,,,,
8845,0,448,13925,,,,,,,,
8846,1,455,13925,,,,,,,,
8847,2,459,13928,,,,,,,,
8848,3,465,13930,,,,,,,,
8849,4,474,13930,,,,,,,,
8850,0,480,13930,,,,,,,,
8851,1,485,13932,,,,,,,,
8852,2,490,13934,,,,,,,,
8853,3,498,13934,,,,,,,,
8854,4,504,13934,,,,,,,,
8855,0,508,13935,,,,,,,,
8856,1,513,13937,,,,,,,,
8857,2,517,13940,,,,,,,,
8858,3,526,13940,,,,,,,,
8859,4,532,13940,,,,,,,,
8860,0,536,13941,,,,,,,,
8861,1,540,13944,,,,,,,,
8862,2,544,13947,,,,,,,,
8863,3,552,13947,,,,,,,,
8864,4,556,13949,,,,,,,,
8865,0,560,13950,,,,,,,,
8866,1,564,13953,,,,,,,,
8867,2,568,13956,,,,,,,,
8868,3,574,13958,,,,,,,,
8869,4,580,13958,,,,,,,,
8870,0,584,13959,,,,,,,,
8871,1,589,13961,,,,,,,,
8872,2,593,13964,,,,,,,,
8873,3,597,13968,,,,,,,,
8874,4,601,13970,,,,,,,,
8875,0,605,13971,,,,,,,,
8876,1,609,13974,,,,,,,,
8877,2,613,13977,,,,,,,,
8878,3,619,13979,,,,,,,,
8879,4,631,13979,,,,,,,,
8880,0,635,13980,,,,,,,,
8881,1,639,13983,,,,,,,,
8882,2,643,13986,,,,,,,,
8883,3,674,13986,,,,,,,,
8884,4,678,13988,,,,,,,,
8885,0,686,13988,,,,,,,,
8886,1,691,13990,,,,,,,,
8887,2,695,13993,,,,,,,,
8888,3,701,13995,,,,,,,,
8889,4,705,13997,,,,,,,,
8890,0,709,13998,,,,,,,,
8891,1,713,14001,,,,,,,,
8892,2,718,14003,,,,,,,,
8893,3,724,14005,,,,,,,,
8894,4,733,14005,,,,,,,,
8895,0,739,14005,,,,,,,,
8896,1,744,14007,,,,,,,,
8897,2,748,14010,,,,,,,,
8898,3,758,14010,,,,,,,,
8899,4,764,14010,,,,,,,,
8900,0,768,14011,,,,,,,,
8901,1,772,14014,,,,,,,,
8902,2,776,14017,,,,,,,,
8903,3,796,14017,,,,,,,,
8904,4,812,14017,,,,,,,,
8905,0,816,14018,,,,,,,,
8906,1,820,14021,,,,,,,,
8907,2,825,14023,,,,,,,,
8908,3,832,14024,,,,,,,,
8909,4,837,14025,,,,,,,,
8910,0,841,14026,,,,,,,,
8911,1,845,14029,,,,,,,,
8912,2,850,14031,,,,,,,,
8913,3,856,14033,,,,,,,,
8914,4,860,14035,,,,,,,,
8915,0,864,14036,,,,,,,,
8916,1,868,14039,,,,,,,,
8917,2,872,14042,,,,,,,,
8918,3,876,14046,,,,,,,,
8919,4,880,14048,,,,,,,,
8920,0,884,14049,,,,,,,,
8921,1,888,14052,,,,,,,,
8922,2,892,14055,,,,,,,,
8923,3,902,14055,,,,,,,,
8924,4,908,14055,,,,,,,,
8925,0,912,14056,,,,,,,,
8926,1,916,14059,,,,,,,,
8927,2,920,14062,,,,,,,,
8928,3,924,14066,,,,,,,,
8929,4,934,14066,,,,,,,,
8930,0,942,14066,,,,,,,,
8931,1,947,14068,,,,,,,,
8932,2,952,14070,,,,,,,,
8933,3,958,14072,,,,,,,,
8934,4,966,14072,,,,,,,,
8935,0,970,14073,,,,,,,,
8936,1,975,14075,,,,,,,,
8937,2,980,14077,,,,,,,,
8938,3,984,14081,,,,,,,,
8939,4,994,14081,,,,,,,,
8940,0,998,14082,,,,,,,,
8941,1,1002,14085,,,,,,,,
8942,2,1007,14087,,,,,,,,
8943,3,1021,14087,,,,,,,,
8944,4,1025,14089,,,,,,,,
8945,0,1029,14090,,,,,,,,
8946,1,1034,14092,,,,,,,,
8947,2,1039,14094,,,,,,,,
8948,3,1045,14096,,,,,,,,
8949,4,1055,14096,,,,,,,,
8950,0,1059,14097,,,,,,,,
8951,1,1063,14100,,,,,,,,
8952,2,1067,14103,,,,,,,,
8953,3,1071,14107,,,,,,,,
8954,4,1081,14107,,,,,,,,
8955,0,1089,14107,,,,,,,,
8956,1,1094,14109,,,,,,,,
8957,2,1098,14112,,,,,,,,
8958,3,1104,14114,,,,,,,,
8959,4,1118,14114,,,,,,,,
8960,0,1122,14115,,,,,,,,
8961,1,1126,14118,,,,,,,,
8962,2,1133,14118,,,,,,,,
8963,3,1139,14120,,,,,,,,
8964,4,1145,14120,,,,,,,,
8965,0,1149,14121,,,,,,,,
8966,1,1153,14124,,,,,,,,
8967,2,1157,14127,,,,,,,,
8968,3,1161,14131,,,,,,,,
8969,4,1165,14133,,,,,,,,
8970,0,1177,14133,,,,,,,,
8971,1,1188,14133,,,,,,,,
8972,2,1192,14136,,,,,,,,
8973,3,1198,14138,,,,,,,,
8974,4,1211,14138,,,,,,,,
8975,0,1215,14139,,,,,,,,
8976,1,1219,14142,,,,,,,,
8977,2,1223,14145,,,,,,,,
8978,3,1233,14145,,,,,,,,
8979,4,1243,14145,,,,,,,,
8980,0,1249,14145,,,,,,,,
8981,1,1254,14147,,,,,,,,
8982,2,1258,14150,,,,,,,,
8983,3,1264,14152,,,,,,,,
8984,4,1272,14152,,,,,,,,
8985,0,1276,14153,,,,,,,,
8986,1,1281,14155,,,,,,,,
8987,2,1287,14156,,,,,,,,
8988,3,1292,14159,,,,,,,,
8989,4,1296,14161,,,,,,,,
8990,0,1300,14162,,,,,,,,
8991,1,1304,14165,,,,,,,,
8992,2,1311,14165,,,,,,,,
8993,3,1317,14167,,,,,,,,
8994,4,1323,14167,,,,,,,,
8995,0,1327,14168,,,,,,,,
8996,1,1331,14171,,,,,,,,
8997,2,1336,14173,,,,,,,,
8998,3,1340,14177,,,,,,,,
8999,4,1350,14177,,,,,,,,
9000,0,1354,14178,,,,,,,,
9001,1,1358,14181,,,,,,,,
9002,2,1365,14181,,,,,,,,
9003,3,1371,14183,,,,,,,,
9004,4,1377,14183,,,,,,,,
9005,0,1381,14184,,,,,,,,
9006,1,1386,14186,,,,,,,,
9007,2,1390,14189,,,,,,,,
9008,3,1399,14189,,,,,,,,
9009,4,1403,14191,,,,,,,,
9010,0,1407,14192,,,,,,,,
9011,1,1412,14194,,,,,,,,
9012,2,1416,14197,,,,,,,,
9013,3,1424,14197,,,,,,,,
9014,4,1428,14199,,,,,,,,
9015,0,1432,14200,,,,,,,,
9016,1,1436,14203,,,,,,,,
9017,2,1441,14205,,,,,,,,
9018,3,1450,14205,,,,,,,,
9019,4,1456,14205,,,,,,,,
9020,0,1460,14206,,,,,,,,
9021,1,1465,14208,,,,,,,,
9022,2,1471,14209,,,,,,,,
9023,3,1477,14211,,,,,,,,
9024,4,1481,14213,,,,,,,,
9025,0,1489,14213,,,,,,,,
9026,1,1493,14216,,,,,,,,
9027,2,1503,14216,,,,,,,,
9028,3,1507,14220,,,,,,,,
9029,4,1511,14222,,,,,,,,
9030,0,1515,14223,,,,,,,,
9031,1,1519,14226,,,,,,,,
9032,2,1523,14229,,,,,,,,
9033,3,1531,14229,,,,,,,,
9034,4,1542,14229,,,,,,,,
9035,0,1546,14230,,,,,,,,
9036,1,1550,14233,,,,,,,,
9037,2,1557,14233,,,,,,,,
9038,3,1563,14235,,,,,,,,
9039,4,1569,14235,,,,,,,,
9040,0,1573,14236,,,,,,,,
9041,1,1578,14238,,,,,,,,
9042,2,1583,14240,,,,,,,,
9043,3,1589,14242,,,,,,,,
9044,4,1597,14242,,,,,,,,
9045,0,1601,14243,,,,,,,,
9046,1,1605,14246,,,,,,,,
9047,2,1610,14248,,,,,,,,
9048,3,1614,14252,,,,,,,,
9049,4,1624,14252,,,,,,,,
9050,0,1628,14253,,,,,,,,
9051,1,1632,14256,,,,,,,,
9052,2,1636,14259,,,,,,,,
9053,3,1642,14261,,,,,,,,
9054,4,1648,14261,,,,,,,,
9055,0,1652,14262,,,,,,,,
9056,1,1657,14264,,,,,,,,
9057,2,1662,14266,,,,,,,,
9058,3,1670,14266,,,,,,,,
9059,4,1676,14266,,,,,,,,
9060,0,1680,14267,,,,,,,,
9061,1,1684,14270,,,,,,,,
9062,2,1689,14272,,,,,,,,
9063,3,1695,14274,,,,,,,,
9064,4,1704,14274,,,,,,,,
9065,0,1708,14275,,,,,,,,
9066,1,1712,14278,,,,,,,,
9067,2,1719,14278,,,,,,,,
9068,3,1723,14282,,,,,,,,
9069,4,1732,14282,,,,,,,,
9070,0,1736,14283,,,,,,,,
9071,1,1740,14286,,,,,,,,
9072,2,1747,14286,,,,,,,,
9073,3,1752,14289,,,,,,,,
9074,4,1761,14289,,,,,,,,
9075,0,1768,14289,,,,,,,,
9076,1,1774,14290,,,,,,,,
9077,2,1779,14292,,,,,,,,
9078,3,1788,14292,,,,,,,,
9079,4,1793,14293,,,,,,,,
9080,0,1797,14294,,,,,,,,
9081,1,1801,14297,,,,,,,,
9082,2,1805,14300,,,,,,,,
9083,3,1811,14302,,,,,,,,
9084,4,1817,14302,,,,,,,,
9085,0,1821,14303,,,,,,,,
9086,1,1825,14306,,,,,,,,
9087,2,1829,14309,,,,,,,,
9088,3,1837,14309,,,,,,,,
9089,4,1841,14311,,,,,,,,
9090,0,1845,14312,,,,,,,,
9091,1,1849,14315,,,,,,,,
